,daylabel,year,month,day,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
9849,383.0,2012.0,1.0,18.0,21.0,1.0,0.0,1.0,1.0,8.2,8.335,40.0,27.9993,124.0
9850,383.0,2012.0,1.0,18.0,22.0,1.0,0.0,1.0,1.0,7.38,8.335,47.0,16.9979,78.0
9851,383.0,2012.0,1.0,18.0,23.0,1.0,0.0,1.0,1.0,6.56,6.82,47.0,19.9995,38.0
9852,384.0,2012.0,1.0,19.0,0.0,1.0,0.0,1.0,1.0,5.74,6.82,50.0,12.998,16.0
9853,384.0,2012.0,1.0,19.0,1.0,1.0,0.0,1.0,1.0,5.74,7.575,50.0,11.0014,5.0
9854,384.0,2012.0,1.0,19.0,2.0,1.0,0.0,1.0,1.0,5.74,7.575,50.0,8.9981,3.0
9855,384.0,2012.0,1.0,19.0,3.0,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,4.0
9856,384.0,2012.0,1.0,19.0,4.0,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,1.0
9857,384.0,2012.0,1.0,19.0,5.0,1.0,0.0,1.0,1.0,4.92,6.06,55.0,16.9979,19.0
9858,384.0,2012.0,1.0,19.0,6.0,1.0,0.0,1.0,1.0,4.92,6.82,54.0,11.0014,86.0
9859,384.0,2012.0,1.0,19.0,7.0,1.0,0.0,1.0,1.0,4.92,8.335,54.0,6.0032,206.0
9860,384.0,2012.0,1.0,19.0,8.0,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,423.0
9861,384.0,2012.0,1.0,19.0,9.0,1.0,0.0,1.0,1.0,4.92,9.85,54.0,0.0,210.0
9862,384.0,2012.0,1.0,19.0,10.0,1.0,0.0,1.0,1.0,5.74,10.605,59.0,0.0,108.0
9863,384.0,2012.0,1.0,19.0,11.0,1.0,0.0,1.0,1.0,6.56,8.335,55.0,11.0014,99.0
9864,384.0,2012.0,1.0,19.0,12.0,1.0,0.0,1.0,1.0,8.2,9.85,51.0,12.998,111.0
9865,384.0,2012.0,1.0,19.0,13.0,1.0,0.0,1.0,1.0,9.02,10.605,47.0,19.0012,124.0
9866,384.0,2012.0,1.0,19.0,14.0,1.0,0.0,1.0,1.0,9.84,11.365,44.0,12.998,119.0
9867,384.0,2012.0,1.0,19.0,15.0,1.0,0.0,1.0,1.0,10.66,11.365,44.0,19.9995,127.0
9868,384.0,2012.0,1.0,19.0,16.0,1.0,0.0,1.0,1.0,10.66,11.365,41.0,22.0028,193.0
9869,384.0,2012.0,1.0,19.0,17.0,1.0,0.0,1.0,2.0,10.66,11.365,44.0,22.0028,385.0
9870,384.0,2012.0,1.0,19.0,18.0,1.0,0.0,1.0,2.0,10.66,11.365,44.0,22.0028,361.0
9871,384.0,2012.0,1.0,19.0,19.0,1.0,0.0,1.0,2.0,10.66,11.365,48.0,19.9995,234.0
9872,384.0,2012.0,1.0,19.0,20.0,1.0,0.0,1.0,1.0,10.66,10.605,52.0,30.0026,191.0
9873,384.0,2012.0,1.0,19.0,21.0,1.0,0.0,1.0,1.0,10.66,11.365,44.0,23.9994,121.0
9874,384.0,2012.0,1.0,19.0,22.0,1.0,0.0,1.0,2.0,10.66,11.365,44.0,27.9993,90.0
9875,384.0,2012.0,1.0,19.0,23.0,1.0,0.0,1.0,1.0,10.66,11.365,48.0,22.0028,56.0
9876,412.0,2012.0,2.0,16.0,0.0,1.0,0.0,1.0,2.0,12.3,15.15,70.0,8.9981,23.0
9877,412.0,2012.0,2.0,16.0,1.0,1.0,0.0,1.0,2.0,12.3,16.665,70.0,0.0,5.0
9878,412.0,2012.0,2.0,16.0,2.0,1.0,0.0,1.0,2.0,12.3,15.91,70.0,6.0032,7.0
9879,412.0,2012.0,2.0,16.0,3.0,1.0,0.0,1.0,2.0,12.3,16.665,61.0,0.0,1.0
9880,412.0,2012.0,2.0,16.0,4.0,1.0,0.0,1.0,3.0,12.3,15.91,70.0,6.0032,3.0
9881,412.0,2012.0,2.0,16.0,5.0,1.0,0.0,1.0,2.0,12.3,16.665,70.0,0.0,20.0
9882,412.0,2012.0,2.0,16.0,6.0,1.0,0.0,1.0,2.0,12.3,15.91,70.0,6.0032,87.0
9883,412.0,2012.0,2.0,16.0,7.0,1.0,0.0,1.0,2.0,12.3,15.15,70.0,8.9981,288.0
9884,412.0,2012.0,2.0,16.0,8.0,1.0,0.0,1.0,2.0,12.3,15.91,70.0,6.0032,498.0
9885,412.0,2012.0,2.0,16.0,9.0,1.0,0.0,1.0,2.0,12.3,15.15,70.0,11.0014,202.0
9886,412.0,2012.0,2.0,16.0,10.0,1.0,0.0,1.0,3.0,13.12,16.665,70.0,8.9981,44.0
9887,412.0,2012.0,2.0,16.0,11.0,1.0,0.0,1.0,3.0,13.12,16.665,70.0,7.0015,71.0
9888,412.0,2012.0,2.0,16.0,12.0,1.0,0.0,1.0,3.0,13.12,16.665,76.0,6.0032,45.0
9889,412.0,2012.0,2.0,16.0,13.0,1.0,0.0,1.0,3.0,13.94,15.91,71.0,16.9979,64.0
9890,412.0,2012.0,2.0,16.0,14.0,1.0,0.0,1.0,3.0,13.12,15.91,81.0,12.998,31.0
9891,412.0,2012.0,2.0,16.0,15.0,1.0,0.0,1.0,3.0,13.94,18.18,76.0,0.0,53.0
9892,412.0,2012.0,2.0,16.0,16.0,1.0,0.0,1.0,3.0,13.94,18.18,81.0,0.0,118.0
9893,412.0,2012.0,2.0,16.0,17.0,1.0,0.0,1.0,3.0,13.94,18.18,87.0,0.0,289.0
9894,412.0,2012.0,2.0,16.0,18.0,1.0,0.0,1.0,3.0,13.94,16.665,87.0,8.9981,353.0
9895,412.0,2012.0,2.0,16.0,19.0,1.0,0.0,1.0,2.0,13.12,15.91,87.0,11.0014,258.0
9896,412.0,2012.0,2.0,16.0,20.0,1.0,0.0,1.0,2.0,13.12,16.665,87.0,8.9981,216.0
9897,412.0,2012.0,2.0,16.0,21.0,1.0,0.0,1.0,2.0,13.94,17.425,81.0,7.0015,145.0
9898,412.0,2012.0,2.0,16.0,22.0,1.0,0.0,1.0,2.0,13.12,17.425,81.0,0.0,111.0
9899,412.0,2012.0,2.0,16.0,23.0,1.0,0.0,1.0,1.0,13.12,16.665,81.0,6.0032,73.0
9900,413.0,2012.0,2.0,17.0,0.0,1.0,0.0,1.0,2.0,12.3,16.665,87.0,0.0,34.0
9901,413.0,2012.0,2.0,17.0,1.0,1.0,0.0,1.0,2.0,12.3,16.665,93.0,0.0,18.0
9902,413.0,2012.0,2.0,17.0,2.0,1.0,0.0,1.0,2.0,12.3,15.91,93.0,7.0015,12.0
9903,413.0,2012.0,2.0,17.0,3.0,1.0,0.0,1.0,2.0,11.48,14.395,93.0,7.0015,1.0
9904,413.0,2012.0,2.0,17.0,4.0,1.0,0.0,1.0,2.0,11.48,13.635,93.0,12.998,1.0
9905,413.0,2012.0,2.0,17.0,5.0,1.0,0.0,1.0,2.0,11.48,13.635,93.0,11.0014,16.0
9906,413.0,2012.0,2.0,17.0,6.0,1.0,0.0,1.0,2.0,11.48,14.395,96.0,8.9981,71.0
9907,413.0,2012.0,2.0,17.0,7.0,1.0,0.0,1.0,2.0,11.48,14.395,93.0,7.0015,226.0
9908,413.0,2012.0,2.0,17.0,8.0,1.0,0.0,1.0,2.0,10.66,15.15,100.0,0.0,520.0
9909,413.0,2012.0,2.0,17.0,9.0,1.0,0.0,1.0,2.0,10.66,15.15,100.0,0.0,283.0
9910,413.0,2012.0,2.0,17.0,10.0,1.0,0.0,1.0,1.0,13.94,15.91,71.0,19.0012,116.0
9911,413.0,2012.0,2.0,17.0,11.0,1.0,0.0,1.0,1.0,14.76,16.665,62.0,27.9993,142.0
9912,413.0,2012.0,2.0,17.0,12.0,1.0,0.0,1.0,1.0,15.58,19.695,46.0,26.0027,198.0
9913,413.0,2012.0,2.0,17.0,13.0,1.0,0.0,1.0,1.0,16.4,20.455,43.0,23.9994,205.0
9914,413.0,2012.0,2.0,17.0,14.0,1.0,0.0,1.0,1.0,16.4,20.455,37.0,23.9994,170.0
9915,413.0,2012.0,2.0,17.0,15.0,1.0,0.0,1.0,1.0,17.22,21.21,35.0,27.9993,221.0
9916,413.0,2012.0,2.0,17.0,16.0,1.0,0.0,1.0,1.0,17.22,21.21,32.0,19.9995,307.0
9917,413.0,2012.0,2.0,17.0,17.0,1.0,0.0,1.0,1.0,17.22,21.21,32.0,22.0028,465.0
9918,413.0,2012.0,2.0,17.0,18.0,1.0,0.0,1.0,1.0,16.4,20.455,35.0,16.9979,377.0
9919,413.0,2012.0,2.0,17.0,19.0,1.0,0.0,1.0,1.0,15.58,19.695,37.0,15.0013,282.0
9920,413.0,2012.0,2.0,17.0,20.0,1.0,0.0,1.0,1.0,16.4,20.455,35.0,12.998,171.0
9921,413.0,2012.0,2.0,17.0,21.0,1.0,0.0,1.0,1.0,15.58,19.695,37.0,12.998,129.0
9922,413.0,2012.0,2.0,17.0,22.0,1.0,0.0,1.0,1.0,14.76,17.425,40.0,15.0013,107.0
9923,413.0,2012.0,2.0,17.0,23.0,1.0,0.0,1.0,1.0,14.76,17.425,40.0,12.998,82.0
9924,414.0,2012.0,2.0,18.0,0.0,1.0,0.0,0.0,1.0,13.94,16.665,42.0,11.0014,86.0
9925,414.0,2012.0,2.0,18.0,1.0,1.0,0.0,0.0,1.0,13.12,15.91,49.0,11.0014,45.0
9926,414.0,2012.0,2.0,18.0,2.0,1.0,0.0,0.0,1.0,12.3,14.395,61.0,16.9979,45.0
9927,414.0,2012.0,2.0,18.0,3.0,1.0,0.0,0.0,1.0,11.48,14.395,65.0,7.0015,18.0
9928,414.0,2012.0,2.0,18.0,4.0,1.0,0.0,0.0,1.0,10.66,15.15,70.0,0.0,7.0
9929,414.0,2012.0,2.0,18.0,5.0,1.0,0.0,0.0,1.0,9.84,12.88,70.0,6.0032,1.0
9930,414.0,2012.0,2.0,18.0,6.0,1.0,0.0,0.0,1.0,9.84,14.395,70.0,0.0,9.0
9931,414.0,2012.0,2.0,18.0,7.0,1.0,0.0,0.0,1.0,9.84,14.395,70.0,0.0,41.0
9932,414.0,2012.0,2.0,18.0,8.0,1.0,0.0,0.0,1.0,9.02,13.635,87.0,0.0,102.0
9933,414.0,2012.0,2.0,18.0,9.0,1.0,0.0,0.0,1.0,9.02,12.12,80.0,7.0015,138.0
9934,414.0,2012.0,2.0,18.0,10.0,1.0,0.0,0.0,1.0,10.66,13.635,81.0,7.0015,205.0
9935,414.0,2012.0,2.0,18.0,11.0,1.0,0.0,0.0,1.0,13.12,16.665,57.0,8.9981,286.0
9936,414.0,2012.0,2.0,18.0,12.0,1.0,0.0,0.0,1.0,14.76,17.425,43.0,12.998,369.0
9937,414.0,2012.0,2.0,18.0,13.0,1.0,0.0,0.0,1.0,16.4,20.455,43.0,19.0012,384.0
9938,414.0,2012.0,2.0,18.0,14.0,1.0,0.0,0.0,1.0,18.04,21.97,35.0,23.9994,427.0
9939,414.0,2012.0,2.0,18.0,15.0,1.0,0.0,0.0,1.0,17.22,21.21,41.0,16.9979,499.0
9940,414.0,2012.0,2.0,18.0,16.0,1.0,0.0,0.0,1.0,18.04,21.97,44.0,22.0028,404.0
9941,414.0,2012.0,2.0,18.0,17.0,1.0,0.0,0.0,1.0,19.68,23.485,36.0,19.0012,364.0
9942,414.0,2012.0,2.0,18.0,18.0,1.0,0.0,0.0,1.0,18.86,22.725,38.0,19.9995,246.0
9943,414.0,2012.0,2.0,18.0,19.0,1.0,0.0,0.0,1.0,18.04,21.97,44.0,11.0014,188.0
9944,414.0,2012.0,2.0,18.0,20.0,1.0,0.0,0.0,1.0,18.04,21.97,44.0,11.0014,148.0
9945,414.0,2012.0,2.0,18.0,21.0,1.0,0.0,0.0,1.0,18.04,21.97,33.0,19.9995,114.0
9946,414.0,2012.0,2.0,18.0,22.0,1.0,0.0,0.0,1.0,16.4,20.455,40.0,30.0026,118.0
9947,414.0,2012.0,2.0,18.0,23.0,1.0,0.0,0.0,2.0,14.76,16.665,40.0,26.0027,74.0
9948,415.0,2012.0,2.0,19.0,0.0,1.0,0.0,0.0,2.0,13.94,15.15,39.0,23.9994,74.0
9949,415.0,2012.0,2.0,19.0,1.0,1.0,0.0,0.0,2.0,13.12,15.15,39.0,16.9979,72.0
9950,415.0,2012.0,2.0,19.0,2.0,1.0,0.0,0.0,2.0,12.3,14.395,36.0,19.0012,48.0
9951,415.0,2012.0,2.0,19.0,3.0,1.0,0.0,0.0,2.0,12.3,14.395,36.0,15.0013,15.0
9952,415.0,2012.0,2.0,19.0,4.0,1.0,0.0,0.0,2.0,11.48,12.88,41.0,26.0027,3.0
9953,415.0,2012.0,2.0,19.0,5.0,1.0,0.0,0.0,2.0,10.66,11.365,48.0,19.9995,2.0
9954,415.0,2012.0,2.0,19.0,6.0,1.0,0.0,0.0,1.0,9.84,10.605,52.0,22.0028,5.0
9955,415.0,2012.0,2.0,19.0,7.0,1.0,0.0,0.0,2.0,9.84,10.605,52.0,19.0012,14.0
9956,415.0,2012.0,2.0,19.0,8.0,1.0,0.0,0.0,2.0,9.84,11.365,56.0,12.998,56.0
9957,415.0,2012.0,2.0,19.0,9.0,1.0,0.0,0.0,2.0,9.84,11.365,56.0,16.9979,93.0
9958,415.0,2012.0,2.0,19.0,10.0,1.0,0.0,0.0,2.0,10.66,12.12,52.0,16.9979,191.0
9959,415.0,2012.0,2.0,19.0,11.0,1.0,0.0,0.0,2.0,10.66,11.365,56.0,22.0028,226.0
9960,415.0,2012.0,2.0,19.0,12.0,1.0,0.0,0.0,2.0,11.48,13.635,52.0,16.9979,255.0
9961,415.0,2012.0,2.0,19.0,13.0,1.0,0.0,0.0,1.0,12.3,15.15,49.0,11.0014,261.0
9962,415.0,2012.0,2.0,19.0,14.0,1.0,0.0,0.0,2.0,13.12,15.91,45.0,12.998,237.0
9963,415.0,2012.0,2.0,19.0,15.0,1.0,0.0,0.0,2.0,12.3,14.395,49.0,12.998,253.0
9964,415.0,2012.0,2.0,19.0,16.0,1.0,0.0,0.0,2.0,13.12,15.15,45.0,19.0012,212.0
9965,415.0,2012.0,2.0,19.0,17.0,1.0,0.0,0.0,2.0,12.3,14.395,49.0,16.9979,157.0
9966,415.0,2012.0,2.0,19.0,18.0,1.0,0.0,0.0,2.0,12.3,13.635,49.0,22.0028,167.0
9967,415.0,2012.0,2.0,19.0,19.0,1.0,0.0,0.0,2.0,12.3,14.395,52.0,16.9979,119.0
9968,415.0,2012.0,2.0,19.0,20.0,1.0,0.0,0.0,2.0,12.3,14.395,52.0,19.0012,103.0
9969,415.0,2012.0,2.0,19.0,21.0,1.0,0.0,0.0,3.0,10.66,12.88,65.0,11.0014,36.0
9970,415.0,2012.0,2.0,19.0,22.0,1.0,0.0,0.0,3.0,9.84,12.88,75.0,6.0032,55.0
9971,415.0,2012.0,2.0,19.0,23.0,1.0,0.0,0.0,2.0,9.02,11.365,93.0,11.0014,35.0
9972,441.0,2012.0,3.0,16.0,0.0,1.0,0.0,1.0,1.0,18.04,21.97,77.0,16.9979,57.0
9973,441.0,2012.0,3.0,16.0,1.0,1.0,0.0,1.0,2.0,17.22,21.21,82.0,22.0028,26.0
9974,441.0,2012.0,3.0,16.0,2.0,1.0,0.0,1.0,2.0,17.22,21.21,82.0,12.998,4.0
9975,441.0,2012.0,3.0,16.0,3.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,19.0012,3.0
9976,441.0,2012.0,3.0,16.0,4.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,16.9979,3.0
9977,441.0,2012.0,3.0,16.0,5.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,15.0013,32.0
9978,441.0,2012.0,3.0,16.0,6.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,11.0014,99.0
9979,441.0,2012.0,3.0,16.0,7.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,12.998,278.0
9980,441.0,2012.0,3.0,16.0,8.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,15.0013,562.0
9981,441.0,2012.0,3.0,16.0,9.0,1.0,0.0,1.0,2.0,17.22,21.21,82.0,0.0,312.0
9982,441.0,2012.0,3.0,16.0,10.0,1.0,0.0,1.0,2.0,16.4,20.455,87.0,6.0032,180.0
9983,441.0,2012.0,3.0,16.0,11.0,1.0,0.0,1.0,2.0,18.04,21.97,77.0,0.0,207.0
9984,441.0,2012.0,3.0,16.0,12.0,1.0,0.0,1.0,2.0,18.04,21.97,82.0,8.9981,294.0
9985,441.0,2012.0,3.0,16.0,13.0,1.0,0.0,1.0,2.0,18.86,22.725,77.0,6.0032,260.0
9986,441.0,2012.0,3.0,16.0,14.0,1.0,0.0,1.0,2.0,19.68,23.485,72.0,0.0,202.0
9987,441.0,2012.0,3.0,16.0,15.0,1.0,0.0,1.0,3.0,18.86,22.725,82.0,7.0015,107.0
9988,441.0,2012.0,3.0,16.0,16.0,1.0,0.0,1.0,3.0,19.68,23.485,77.0,0.0,129.0
9989,441.0,2012.0,3.0,16.0,17.0,1.0,0.0,1.0,3.0,19.68,23.485,82.0,6.0032,258.0
9990,441.0,2012.0,3.0,16.0,18.0,1.0,0.0,1.0,3.0,19.68,23.485,82.0,6.0032,408.0
9991,441.0,2012.0,3.0,16.0,19.0,1.0,0.0,1.0,2.0,18.86,22.725,88.0,0.0,296.0
9992,441.0,2012.0,3.0,16.0,20.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,0.0,235.0
9993,441.0,2012.0,3.0,16.0,21.0,1.0,0.0,1.0,2.0,18.04,21.97,94.0,0.0,152.0
9994,441.0,2012.0,3.0,16.0,22.0,1.0,0.0,1.0,2.0,18.04,21.97,94.0,0.0,148.0
9995,441.0,2012.0,3.0,16.0,23.0,1.0,0.0,1.0,2.0,18.04,21.97,94.0,0.0,126.0
9996,442.0,2012.0,3.0,17.0,0.0,1.0,0.0,0.0,2.0,18.04,21.97,94.0,6.0032,100.0
9997,442.0,2012.0,3.0,17.0,1.0,1.0,0.0,0.0,2.0,18.04,21.97,94.0,0.0,69.0
9998,442.0,2012.0,3.0,17.0,2.0,1.0,0.0,0.0,2.0,18.04,21.97,88.0,0.0,42.0
9999,442.0,2012.0,3.0,17.0,3.0,1.0,0.0,0.0,2.0,18.04,21.97,88.0,0.0,26.0
10000,442.0,2012.0,3.0,17.0,4.0,1.0,0.0,0.0,2.0,17.22,21.21,94.0,0.0,2.0
10001,442.0,2012.0,3.0,17.0,5.0,1.0,0.0,0.0,2.0,17.22,21.21,94.0,6.0032,8.0
10002,442.0,2012.0,3.0,17.0,6.0,1.0,0.0,0.0,2.0,17.22,21.21,94.0,12.998,30.0
10003,442.0,2012.0,3.0,17.0,7.0,1.0,0.0,0.0,2.0,16.4,20.455,100.0,8.9981,86.0
10004,442.0,2012.0,3.0,17.0,8.0,1.0,0.0,0.0,2.0,17.22,21.21,94.0,7.0015,218.0
10005,442.0,2012.0,3.0,17.0,9.0,1.0,0.0,0.0,2.0,18.04,21.97,88.0,6.0032,321.0
10006,442.0,2012.0,3.0,17.0,10.0,1.0,0.0,0.0,2.0,20.5,24.24,77.0,6.0032,443.0
10007,442.0,2012.0,3.0,17.0,11.0,1.0,0.0,0.0,2.0,21.32,25.0,77.0,8.9981,585.0
10008,442.0,2012.0,3.0,17.0,12.0,1.0,0.0,0.0,1.0,22.96,26.515,68.0,11.0014,286.8
10009,442.0,2012.0,3.0,17.0,13.0,1.0,0.0,0.0,1.0,24.6,30.305,60.0,7.0015,331.8
10010,442.0,2012.0,3.0,17.0,14.0,1.0,0.0,0.0,1.0,25.42,31.06,53.0,6.0032,269.8
10011,442.0,2012.0,3.0,17.0,15.0,1.0,0.0,0.0,1.0,26.24,31.06,53.0,8.9981,324.2
10012,442.0,2012.0,3.0,17.0,16.0,1.0,0.0,0.0,1.0,26.24,31.06,50.0,0.0,264.2
10013,442.0,2012.0,3.0,17.0,17.0,1.0,0.0,0.0,1.0,26.24,31.06,50.0,8.9981,381.0
10014,442.0,2012.0,3.0,17.0,18.0,1.0,0.0,0.0,1.0,25.42,31.06,57.0,19.9995,560.0
10015,442.0,2012.0,3.0,17.0,19.0,1.0,0.0,0.0,1.0,23.78,27.275,64.0,19.0012,417.0
10016,442.0,2012.0,3.0,17.0,20.0,1.0,0.0,0.0,1.0,22.96,26.515,64.0,12.998,271.0
10017,442.0,2012.0,3.0,17.0,21.0,1.0,0.0,0.0,1.0,22.14,25.76,68.0,11.0014,223.0
10018,442.0,2012.0,3.0,17.0,22.0,1.0,0.0,0.0,1.0,22.14,25.76,68.0,0.0,211.0
10019,442.0,2012.0,3.0,17.0,23.0,1.0,0.0,0.0,1.0,20.5,24.24,77.0,11.0014,185.0
10020,443.0,2012.0,3.0,18.0,0.0,1.0,0.0,0.0,1.0,18.86,22.725,88.0,12.998,107.0
10021,443.0,2012.0,3.0,18.0,1.0,1.0,0.0,0.0,1.0,18.86,22.725,82.0,8.9981,113.0
10022,443.0,2012.0,3.0,18.0,2.0,1.0,0.0,0.0,2.0,18.86,22.725,82.0,7.0015,56.0
10023,443.0,2012.0,3.0,18.0,3.0,1.0,0.0,0.0,2.0,18.04,21.97,88.0,8.9981,18.0
10024,443.0,2012.0,3.0,18.0,4.0,1.0,0.0,0.0,2.0,17.22,21.21,94.0,11.0014,14.0
10025,443.0,2012.0,3.0,18.0,5.0,1.0,0.0,0.0,2.0,16.4,20.455,94.0,7.0015,6.0
10026,443.0,2012.0,3.0,18.0,6.0,1.0,0.0,0.0,2.0,16.4,20.455,94.0,7.0015,11.0
10027,443.0,2012.0,3.0,18.0,7.0,1.0,0.0,0.0,3.0,17.22,21.21,88.0,11.0014,42.0
10028,443.0,2012.0,3.0,18.0,8.0,1.0,0.0,0.0,2.0,17.22,21.21,88.0,7.0015,96.0
10029,443.0,2012.0,3.0,18.0,9.0,1.0,0.0,0.0,2.0,17.22,21.21,88.0,6.0032,178.0
10030,443.0,2012.0,3.0,18.0,10.0,1.0,0.0,0.0,2.0,17.22,21.21,88.0,7.0015,351.0
10031,443.0,2012.0,3.0,18.0,11.0,1.0,0.0,0.0,2.0,18.04,21.97,82.0,11.0014,368.0
10032,443.0,2012.0,3.0,18.0,12.0,1.0,0.0,0.0,2.0,18.04,21.97,88.0,8.9981,503.0
10033,443.0,2012.0,3.0,18.0,13.0,1.0,0.0,0.0,2.0,18.86,22.725,82.0,11.0014,544.0
10034,443.0,2012.0,3.0,18.0,14.0,1.0,0.0,0.0,2.0,20.5,24.24,77.0,6.0032,521.0
10035,443.0,2012.0,3.0,18.0,15.0,1.0,0.0,0.0,1.0,22.14,25.76,68.0,6.0032,554.0
10036,443.0,2012.0,3.0,18.0,16.0,1.0,0.0,0.0,1.0,22.14,25.76,73.0,6.0032,541.0
10037,443.0,2012.0,3.0,18.0,17.0,1.0,0.0,0.0,1.0,22.96,26.515,64.0,6.0032,541.0
10038,443.0,2012.0,3.0,18.0,18.0,1.0,0.0,0.0,1.0,22.96,26.515,64.0,11.0014,459.0
10039,443.0,2012.0,3.0,18.0,19.0,1.0,0.0,0.0,1.0,22.96,26.515,64.0,11.0014,352.0
10040,443.0,2012.0,3.0,18.0,20.0,1.0,0.0,0.0,1.0,21.32,25.0,77.0,8.9981,198.0
10041,443.0,2012.0,3.0,18.0,21.0,1.0,0.0,0.0,1.0,21.32,25.0,72.0,6.0032,173.0
10042,443.0,2012.0,3.0,18.0,22.0,1.0,0.0,0.0,1.0,20.5,24.24,77.0,7.0015,100.0
10043,443.0,2012.0,3.0,18.0,23.0,1.0,0.0,0.0,1.0,19.68,23.485,82.0,11.0014,46.0
10044,444.0,2012.0,3.0,19.0,0.0,1.0,0.0,1.0,1.0,19.68,23.485,82.0,7.0015,23.0
10045,444.0,2012.0,3.0,19.0,1.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,7.0015,15.0
10046,444.0,2012.0,3.0,19.0,2.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,11.0014,8.0
10047,444.0,2012.0,3.0,19.0,3.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,6.0032,2.0
10048,444.0,2012.0,3.0,19.0,4.0,1.0,0.0,1.0,1.0,18.04,21.97,94.0,0.0,3.0
10049,444.0,2012.0,3.0,19.0,5.0,1.0,0.0,1.0,1.0,18.04,21.97,94.0,0.0,31.0
10050,444.0,2012.0,3.0,19.0,6.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,8.9981,120.0
10051,444.0,2012.0,3.0,19.0,7.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,12.998,354.0
10052,444.0,2012.0,3.0,19.0,8.0,1.0,0.0,1.0,1.0,18.86,22.725,88.0,7.0015,579.0
10053,444.0,2012.0,3.0,19.0,9.0,1.0,0.0,1.0,1.0,20.5,24.24,72.0,11.0014,331.0
10054,444.0,2012.0,3.0,19.0,10.0,1.0,0.0,1.0,1.0,21.32,25.0,72.0,8.9981,184.0
10055,444.0,2012.0,3.0,19.0,11.0,1.0,0.0,1.0,1.0,22.96,26.515,68.0,11.0014,201.0
10056,444.0,2012.0,3.0,19.0,12.0,1.0,0.0,1.0,1.0,24.6,30.305,64.0,16.9979,282.0
10057,444.0,2012.0,3.0,19.0,13.0,1.0,0.0,1.0,1.0,25.42,30.305,61.0,16.9979,263.0
10058,444.0,2012.0,3.0,19.0,14.0,1.0,0.0,1.0,2.0,26.24,31.06,57.0,12.998,260.0
10059,444.0,2012.0,3.0,19.0,15.0,1.0,0.0,1.0,1.0,26.24,31.06,57.0,15.0013,286.0
10060,444.0,2012.0,3.0,19.0,16.0,1.0,0.0,1.0,1.0,27.06,31.06,50.0,15.0013,385.0
10061,444.0,2012.0,3.0,19.0,17.0,1.0,0.0,1.0,1.0,26.24,31.06,53.0,15.0013,383.2
10062,444.0,2012.0,3.0,19.0,18.0,1.0,0.0,1.0,1.0,26.24,31.06,57.0,16.9979,383.6
10063,444.0,2012.0,3.0,19.0,19.0,1.0,0.0,1.0,1.0,25.42,30.305,61.0,15.0013,549.0
10064,444.0,2012.0,3.0,19.0,20.0,1.0,0.0,1.0,1.0,24.6,30.305,64.0,15.0013,330.0
10065,444.0,2012.0,3.0,19.0,21.0,1.0,0.0,1.0,1.0,24.6,30.305,64.0,11.0014,223.0
10066,444.0,2012.0,3.0,19.0,22.0,1.0,0.0,1.0,2.0,22.96,26.515,73.0,11.0014,148.0
10067,444.0,2012.0,3.0,19.0,23.0,1.0,0.0,1.0,2.0,22.96,26.515,78.0,8.9981,54.0
10068,472.0,2012.0,4.0,16.0,0.0,2.0,1.0,0.0,1.0,26.24,31.06,53.0,22.0028,41.0
10069,472.0,2012.0,4.0,16.0,1.0,2.0,1.0,0.0,1.0,25.42,30.305,61.0,23.9994,28.0
10070,472.0,2012.0,4.0,16.0,2.0,2.0,1.0,0.0,1.0,24.6,30.305,64.0,16.9979,14.0
10071,472.0,2012.0,4.0,16.0,3.0,2.0,1.0,0.0,1.0,23.78,27.275,68.0,12.998,8.0
10072,472.0,2012.0,4.0,16.0,4.0,2.0,1.0,0.0,1.0,22.14,25.76,77.0,15.0013,6.0
10073,472.0,2012.0,4.0,16.0,5.0,2.0,1.0,0.0,1.0,22.14,25.76,77.0,15.0013,38.0
10074,472.0,2012.0,4.0,16.0,6.0,2.0,1.0,0.0,1.0,21.32,25.0,83.0,11.0014,133.0
10075,472.0,2012.0,4.0,16.0,7.0,2.0,1.0,0.0,1.0,21.32,25.0,83.0,8.9981,387.0
10076,472.0,2012.0,4.0,16.0,8.0,2.0,1.0,0.0,2.0,22.96,26.515,83.0,11.0014,597.0
10077,472.0,2012.0,4.0,16.0,9.0,2.0,1.0,0.0,1.0,25.42,30.305,69.0,15.0013,297.0
